completedTools;inputTokensLast;avgPerToolTime;taxRefAttrTag;graphicalResolution;toolLook;totalCalls;taxRefAttrColor;repetitions;totalToolTime;status;outputTokens;expectedRepetitions;repIndex;tax;taxRelProx;solutionChecker;taxRefSuperExtremum;totalTokens;inputImagesLast;toolPickObject;taxRelFloor;taxActDrop;taxRel;toolWalk;taskPrompt;taxRefGroupSimple;taxRefAttrPattern;taxAct;graphicalLighting;threadId;outputTokensLast;scene;taxRefAttrShape;objectIdentifier;taxRelArea;totalGenerationTime;failedTools;taskId;taxRefId;solutionCheck;model;taxRefTag;taxRef;totalTokensLast;inputImages;coordinatesType;toolsCount;inputTokens;stoppedTools;avgPerGenerationTime;toolDropObject;taxActPick;episodeId
7;11865;1545.2857142857142;;HR;3;8;1.0;15;10817.0;Ended;1029;15.0;6;18.0;;C2;;73893;4;2;5.0;5.0;5.0;0;Pick all objects with white parts and place them on the floor;2.0;;10.0;PL;S2-T14-C2-PL-HR-S35-SEM-ABS_[11-12]-[16-36-06]_rep7;176;S2;;SEM;;97554.0;0;T14;;0.2;S35;;3.0;12041;20;ABS;7;72864;0;12194.25;2;5.0;S2-T14-C2-PL-HR-S35-SEM-ABS
10;12412;992.8181818181819;;HR;3;12;1.0;15;10921.0;Ended;1485;15.0;7;18.0;;C2;;117391;4;3;5.0;5.0;5.0;1;Pick all objects with white parts and place them on the floor;2.0;;10.0;PL;S2-T14-C2-PL-HR-S35-SEM-ABS_[11-12]-[16-36-06]_rep8;99;S2;;SEM;;104848.0;1;T14;;0.6;S35;;3.0;12511;33;ABS;11;115906;0;8737.333333333334;4;5.0;S2-T14-C2-PL-HR-S35-SEM-ABS
6;7432;1677.0;;HR;0;7;1.0;15;10062.0;Ended;821;15.0;8;18.0;;C2;;49412;1;3;5.0;5.0;5.0;0;Pick all objects with white parts and place them on the floor;2.0;;10.0;PL;S2-T14-C2-PL-HR-S35-SEM-ABS_[11-12]-[16-36-06]_rep9;86;S2;;SEM;;44096.0;0;T14;;0.4;S35;;3.0;7518;7;ABS;6;48591;0;6299.428571428572;3;5.0;S2-T14-C2-PL-HR-S35-SEM-ABS
2;8394;1791.0;;HR;1;3;1.0;15;3582.0;Ended;299;15.0;9;18.0;;C2;;23370;2;1;5.0;5.0;5.0;0;Pick all objects with white parts and place them on the floor;2.0;;10.0;PL;S2-T14-C2-PL-HR-S35-SEM-ABS_[11-12]-[16-36-06]_rep10;3;S2;;SEM;;25298.0;0;T14;;0.0;S35;;3.0;8397;5;ABS;2;23071;0;8432.666666666666;0;5.0;S2-T14-C2-PL-HR-S35-SEM-ABS
5;8802;1702.0;;HR;1;6;1.0;15;8510.0;Ended;691;15.0;10;18.0;;C2;;49473;2;2;5.0;5.0;5.0;0;Pick all objects with white parts and place them on the floor;2.0;;10.0;PL;S2-T14-C2-PL-HR-S35-SEM-ABS_[11-12]-[16-36-06]_rep11;65;S2;;SEM;;49599.0;0;T14;;0.2;S35;;3.0;8867;11;ABS;5;48782;0;8266.5;2;5.0;S2-T14-C2-PL-HR-S35-SEM-ABS
12;12594;1415.1666666666667;;HR;3;13;1.0;15;16982.0;Ended;1614;15.0;11;18.0;;C2;;126854;4;4;5.0;5.0;5.0;1;Pick all objects with white parts and place them on the floor;2.0;;10.0;PL;S2-T14-C2-PL-HR-S35-SEM-ABS_[11-12]-[16-36-06]_rep12;117;S2;;SEM;;123180.0;0;T14;;0.6;S35;;3.0;12711;35;ABS;12;125240;0;9475.384615384615;4;5.0;S2-T14-C2-PL-HR-S35-SEM-ABS
7;8966;1610.857142857143;;HR;1;8;1.0;15;11276.0;Ended;907;15.0;12;18.0;;C2;;66722;2;3;5.0;5.0;5.0;0;Pick all objects with white parts and place them on the floor;2.0;;10.0;PL;S2-T14-C2-PL-HR-S35-SEM-ABS_[11-12]-[16-36-06]_rep13;76;S2;;SEM;;72521.0;0;T14;;0.4;S35;;3.0;9042;15;ABS;7;65815;0;9065.125;3;5.0;S2-T14-C2-PL-HR-S35-SEM-ABS
8;8933;1079.4444444444443;;HR;1;10;1.0;15;9715.0;Ended;1224;15.0;13;18.0;;C2;;81589;2;3;5.0;5.0;5.0;1;Pick all objects with white parts and place them on the floor;2.0;;10.0;PL;S2-T14-C2-PL-HR-S35-SEM-ABS_[11-12]-[16-36-06]_rep14;67;S2;;SEM;;73538.0;1;T14;;0.6;S35;;3.0;9000;18;ABS;9;80365;0;7353.8;4;5.0;S2-T14-C2-PL-HR-S35-SEM-ABS
9;9510;1811.0;;HR;1;10;1.0;15;16299.0;Ended;1233;15.0;14;18.0;;C2;;87274;2;4;5.0;5.0;5.0;0;Pick all objects with white parts and place them on the floor;2.0;;10.0;PL;S2-T14-C2-PL-HR-S35-SEM-ABS_[11-12]-[16-36-06]_rep15;107;S2;;SEM;;72541.0;0;T14;;0.6;S35;;3.0;9617;19;ABS;9;86041;0;7254.1;4;5.0;S2-T14-C2-PL-HR-S35-SEM-ABS
10;7110;1247.1818181818182;;HR;0;12;;15;13719.0;Ended;660;15.0;0;20.0;;C2;;82530;1;6;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep1;140;S2;;OPAQ;;94278.0;1;T15;;0.4;G4O;;5.0;7250;12;ABS;11;81870;0;7856.5;5;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
10;14150;1113.6666666666667;;HR;3;13;;15;13364.0;Ended;711;15.0;1;20.0;;C2;;159076;4;5;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep2;126;S2;;OPAQ;;209817.0;2;T15;;0.6;G4O;;5.0;14276;43;ABS;12;158365;0;16139.76923076923;3;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
7;9472;1980.5714285714287;;HR;1;8;;15;13864.0;Ended;590;15.0;2;20.0;;C2;;71914;2;3;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep3;152;S2;;OPAQ;;78523.0;0;T15;;0.4;G4O;;5.0;9624;15;ABS;7;71324;0;9815.375;3;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
12;13982;993.6666666666666;;HR;3;13;;15;11924.0;Ended;766;15.0;3;20.0;;C2;;151189;4;4;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep4;82;S2;;OPAQ;;155573.0;0;T15;;0.4;G4O;;5.0;14064;40;ABS;12;150423;0;11967.153846153846;4;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
10;9033;1140.7;;HR;1;11;;15;11407.0;Ended;635;15.0;4;20.0;;C2;;93304;2;4;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep5;72;S2;;OPAQ;;136777.0;0;T15;;0.4;G4O;;5.0;9105;20;ABS;10;92669;0;12434.272727272728;4;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
9;9457;1271.5555555555557;;HR;1;10;;15;11444.0;Ended;591;15.0;5;20.0;;C2;;90271;2;4;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep6;101;S2;;OPAQ;;95532.0;0;T15;;0.4;G4O;;5.0;9558;19;ABS;9;89680;0;9553.2;4;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
14;9869;1383.9285714285713;;HR;1;15;;15;19375.0;Ended;848;15.0;6;20.0;;C2;;139685;2;4;5.0;5.0;5.0;5;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep7;46;S2;;OPAQ;;144552.0;0;T15;;0.4;G4O;;5.0;9915;29;ABS;14;138837;0;9636.8;4;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
10;13916;933.1;;HR;3;11;;15;9331.0;Ended;697;15.0;7;20.0;;C2;;114911;4;3;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep8;136;S2;;OPAQ;;155737.0;0;T15;;0.4;G4O;;5.0;14052;29;ABS;10;114214;0;14157.90909090909;3;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
13;11669;1185.3076923076924;;HR;2;14;;15;15409.0;Ended;923;15.0;8;20.0;;C2;;151176;3;5;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep9;22;S2;;OPAQ;;182042.0;0;T15;;0.6;G4O;;5.0;11691;38;ABS;13;150253;0;13003.0;5;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
12;11628;897.3333333333334;;HR;2;13;;15;10768.0;Ended;954;15.0;9;20.0;;C2;;114058;3;4;5.0;5.0;5.0;2;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep10;144;S2;;OPAQ;;119063.0;0;T15;;0.4;G4O;;5.0;11772;25;ABS;12;113104;0;9158.692307692309;4;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
11;11511;990.2727272727273;;HR;2;12;;15;10893.0;Ended;779;15.0;10;20.0;;C2;;112014;3;3;5.0;5.0;5.0;3;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep11;151;S2;;OPAQ;;131031.0;0;T15;;0.0;G4O;;5.0;11662;26;ABS;11;111235;0;10919.25;3;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
14;17001;1303.5714285714287;;HR;4;15;;15;18250.0;Ended;754;15.0;11;20.0;;C2;;195265;5;5;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep12;155;S2;;OPAQ;;222525.0;0;T15;;0.6;G4O;;5.0;17156;53;ABS;14;194511;0;14835.0;5;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
10;9668;1639.2;;HR;1;11;;15;16392.0;Ended;756;15.0;12;20.0;;C2;;100839;2;4;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep13;103;S2;;OPAQ;;134833.0;0;T15;;0.4;G4O;;5.0;9771;21;ABS;10;100083;0;12257.545454545454;4;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
7;9009;1615.142857142857;;HR;1;8;;15;11306.0;Ended;565;15.0;13;20.0;;C2;;68828;2;3;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep14;75;S2;;OPAQ;;73471.0;0;T15;;0.4;G4O;;5.0;9084;15;ABS;7;68263;0;9183.875;3;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
8;7067;1590.4444444444443;;HR;0;10;;15;14314.0;Ended;546;15.0;14;20.0;;C2;;68359;1;5;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-OPAQ-ABS_[11-12]-[18-57-16]_rep15;97;S2;;OPAQ;;68314.0;1;T15;;0.4;G4O;;5.0;7164;10;ABS;9;67813;0;6831.4;4;5.0;S2-T15-C2-PL-HR-G4O-OPAQ-ABS
9;9552;1110.7;;HR;1;11;;14;11107.0;Ended;644;15.0;0;20.0;;C2;;100053;2;5;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-SEM-ABS_[11-11]-[18-05-34]_rep1;165;S2;;SEM;;90351.0;1;T15;;0.8;G4O;;5.0;9717;21;ABS;10;99409;0;8213.727272727272;4;5.0;S2-T15-C2-PL-HR-G4O-SEM-ABS
9;9260;1584.0;;HR;1;10;;14;14256.0;Ended;721;15.0;1;20.0;;C2;;88045;2;4;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-SEM-ABS_[11-11]-[18-05-34]_rep2;91;S2;;SEM;;101297.0;0;T15;;0.6;G4O;;5.0;9351;19;ABS;9;87324;0;10129.7;4;5.0;S2-T15-C2-PL-HR-G4O-SEM-ABS
10;11485;1146.5;;HR;2;11;;14;11465.0;Ended;539;15.0;2;20.0;;C2;;106191;3;4;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-SEM-ABS_[11-11]-[18-05-34]_rep3;104;S2;;SEM;;111689.0;0;T15;;0.6;G4O;;5.0;11589;24;ABS;10;105652;0;10153.545454545454;4;5.0;S2-T15-C2-PL-HR-G4O-SEM-ABS
7;9117;1771.857142857143;;HR;1;8;;14;12403.0;Ended;461;15.0;3;20.0;;C2;;69186;2;3;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-SEM-ABS_[11-11]-[18-05-34]_rep4;111;S2;;SEM;;106318.0;0;T15;;0.6;G4O;;5.0;9228;15;ABS;7;68725;0;13289.75;3;5.0;S2-T15-C2-PL-HR-G4O-SEM-ABS
10;9570;1095.0;;HR;1;11;;14;10950.0;Ended;987;15.0;4;20.0;;C2;;100604;2;4;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-SEM-ABS_[11-11]-[18-05-34]_rep5;139;S2;;SEM;;83112.0;0;T15;;0.8;G4O;;5.0;9709;21;ABS;10;99617;0;7555.636363636364;4;5.0;S2-T15-C2-PL-HR-G4O-SEM-ABS
15;19233;1179.6;;HR;6;16;;14;17694.0;Ended;870;15.0;5;20.0;;C2;;208878;6;4;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-SEM-ABS_[11-11]-[18-05-34]_rep6;137;S2;;SEM;;198924.0;0;T15;;0.4;G4O;;5.0;19370;58;ABS;15;208008;0;12432.75;4;5.0;S2-T15-C2-PL-HR-G4O-SEM-ABS
16;9958;1135.4375;;HR;1;17;;14;18167.0;Ended;911;15.0;6;20.0;;C2;;159837;2;7;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-SEM-ABS_[11-11]-[18-05-34]_rep7;127;S2;;SEM;;120856.0;0;T15;;1.0;G4O;;5.0;10085;33;ABS;16;158926;0;7109.176470588235;7;5.0;S2-T15-C2-PL-HR-G4O-SEM-ABS
8;9177;2062.75;;HR;1;9;;14;16502.0;Ended;534;15.0;7;20.0;;C2;;78438;2;4;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-SEM-ABS_[11-11]-[18-05-34]_rep8;154;S2;;SEM;;68526.0;0;T15;;0.6;G4O;;5.0;9331;17;ABS;8;77904;0;7614.0;3;5.0;S2-T15-C2-PL-HR-G4O-SEM-ABS
17;9906;1077.95;;HR;5;20;;14;21559.0;Ended;1341;15.0;8;20.0;;C2;;180447;2;7;5.0;5.0;5.0;2;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-SEM-ABS_[11-11]-[18-05-34]_rep9;56;S2;;SEM;;157474.0;3;T15;;0.8;G4O;;5.0;9962;38;ABS;20;179106;0;7873.7;6;5.0;S2-T15-C2-PL-HR-G4O-SEM-ABS
6;1092;0.0;;HR;6;1;;14;0.0;Ended;180;15.0;9;20.0;;C2;;1272;1;0;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-SEM-ABS_[11-11]-[18-05-34]_rep10;180;S2;;SEM;;6556.0;0;T15;;0.0;G4O;;5.0;1272;1;ABS;6;1092;0;6556.0;0;5.0;S2-T15-C2-PL-HR-G4O-SEM-ABS
6;6983;994.0;;HR;0;8;;14;6958.0;Ended;382;15.0;10;20.0;;C2;;54621;1;3;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-SEM-ABS_[11-11]-[18-05-34]_rep11;62;S2;;SEM;;42645.0;1;T15;;0.6;G4O;;5.0;7045;8;ABS;7;54239;0;5330.625;4;5.0;S2-T15-C2-PL-HR-G4O-SEM-ABS
8;9183;1527.375;;HR;1;9;;14;12219.0;Ended;582;15.0;11;20.0;;C2;;78492;2;3;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-SEM-ABS_[11-11]-[18-05-34]_rep12;90;S2;;SEM;;64191.0;0;T15;;0.6;G4O;;5.0;9273;17;ABS;8;77910;0;7132.333333333333;3;5.0;S2-T15-C2-PL-HR-G4O-SEM-ABS
19;14977;1267.5263157894738;;HR;3;20;;14;24083.0;Ended;1353;15.0;13;20.0;;C2;;238620;4;5;5.0;5.0;5.0;6;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-SEM-ABS_[11-11]-[18-05-34]_rep14;120;S2;;SEM;;217995.0;0;T15;;0.6;G4O;;5.0;15097;60;ABS;19;237267;0;10899.75;5;5.0;S2-T15-C2-PL-HR-G4O-SEM-ABS
10;11512;929.1;;HR;2;11;;14;9291.0;Ended;609;15.0;14;20.0;;C2;;98998;3;3;5.0;5.0;5.0;2;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-G4O-SEM-ABS_[11-11]-[18-05-34]_rep15;61;S2;;SEM;;104223.0;0;T15;;0.6;G4O;;5.0;11573;22;ABS;10;98389;0;9474.818181818182;3;5.0;S2-T15-C2-PL-HR-G4O-SEM-ABS
17;20100;1526.5294117647059;;HR;7;18;;13;25951.0;Ended;2170;15.0;0;20.0;;C2;;255817;8;4;5.0;5.0;5.0;2;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-OPAQ-ABS_[11-13]-[01-26-05]_rep1;116;S2;;OPAQ;;240325.0;0;T15;;0.6;S35;;5.0;20216;93;ABS;17;253647;0;13351.388888888889;4;5.0;S2-T15-C2-PL-HR-S35-OPAQ-ABS
8;11884;984.875;;HR;3;9;;13;7879.0;Ended;1040;15.0;1;20.0;;C2;;87583;4;1;5.0;5.0;5.0;3;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-OPAQ-ABS_[11-13]-[01-26-05]_rep2;3;S2;;OPAQ;;90528.0;0;T15;;0.0;S35;;5.0;11887;26;ABS;8;86543;0;10058.666666666666;1;5.0;S2-T15-C2-PL-HR-S35-OPAQ-ABS
9;13739;1190.2222222222222;;HR;4;10;;13;10712.0;Ended;1222;15.0;2;20.0;;C2;;107044;5;2;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-OPAQ-ABS_[11-13]-[01-26-05]_rep3;70;S2;;OPAQ;;106368.0;0;T15;;0.0;S35;;5.0;13809;34;ABS;9;105822;0;10636.8;2;5.0;S2-T15-C2-PL-HR-S35-OPAQ-ABS
11;10868;1076.5833333333333;;HR;2;13;;13;12919.0;Ended;1485;15.0;3;20.0;;C2;;124523;3;4;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-OPAQ-ABS_[11-13]-[01-26-05]_rep4;92;S2;;OPAQ;;107012.0;1;T15;;0.4;S35;;5.0;10960;34;ABS;12;123038;0;8231.692307692309;5;5.0;S2-T15-C2-PL-HR-S35-OPAQ-ABS
10;12278;1243.4;;HR;3;11;;13;12434.0;Ended;1338;15.0;4;20.0;;C2;;109465;4;2;5.0;5.0;5.0;3;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-OPAQ-ABS_[11-13]-[01-26-05]_rep5;107;S2;;OPAQ;;103577.0;0;T15;;0.0;S35;;5.0;12385;32;ABS;10;108127;0;9416.09090909091;2;5.0;S2-T15-C2-PL-HR-S35-OPAQ-ABS
12;12354;1198.75;;HR;3;13;;13;14385.0;Ended;1551;15.0;5;20.0;;C2;;125678;4;4;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-OPAQ-ABS_[11-13]-[01-26-05]_rep6;104;S2;;OPAQ;;119240.0;0;T15;;0.4;S35;;5.0;12458;35;ABS;12;124127;0;9172.307692307691;4;5.0;S2-T15-C2-PL-HR-S35-OPAQ-ABS
4;11324;1354.75;;HR;3;5;;13;5419.0;Ended;602;15.0;6;20.0;;C2;;42277;4;0;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-OPAQ-ABS_[11-13]-[01-26-05]_rep7;111;S2;;OPAQ;;55017.0;0;T15;;0.0;S35;;5.0;11435;11;ABS;4;41675;0;11003.4;0;5.0;S2-T15-C2-PL-HR-S35-OPAQ-ABS
2;8334;1131.0;;HR;1;3;;13;2262.0;Ended;300;15.0;7;20.0;;C2;;23179;2;0;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-OPAQ-ABS_[11-13]-[01-26-05]_rep8;3;S2;;OPAQ;;37753.0;0;T15;;0.0;S35;;5.0;8337;5;ABS;2;22879;0;12584.333333333334;0;5.0;S2-T15-C2-PL-HR-S35-OPAQ-ABS
12;15932;1472.1538461538462;;HR;5;14;;13;19138.0;Ended;1646;15.0;8;20.0;;C2;;173091;6;3;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-OPAQ-ABS_[11-13]-[01-26-05]_rep9;71;S2;;OPAQ;;155837.0;1;T15;;0.2;S35;;5.0;16003;60;ABS;13;171445;0;11131.214285714286;4;5.0;S2-T15-C2-PL-HR-S35-OPAQ-ABS
2;7866;1124.0;;HR;1;3;;13;2248.0;Ended;284;15.0;9;20.0;;C2;;22245;2;0;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-OPAQ-ABS_[11-13]-[01-26-05]_rep10;3;S2;;OPAQ;;34850.0;0;T15;;0.0;S35;;5.0;7869;5;ABS;2;21961;0;11616.666666666666;0;5.0;S2-T15-C2-PL-HR-S35-OPAQ-ABS
10;13841;1541.7;;HR;4;11;;13;15417.0;Ended;1306;15.0;11;20.0;;C2;;124849;5;3;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-OPAQ-ABS_[11-13]-[01-26-05]_rep12;81;S2;;OPAQ;;132629.0;0;T15;;0.4;S35;;5.0;13922;41;ABS;10;123543;0;12057.181818181818;3;5.0;S2-T15-C2-PL-HR-S35-OPAQ-ABS
2;8144;1189.5;;HR;1;3;;13;2379.0;Ended;274;15.0;12;20.0;;C2;;22783;2;0;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-OPAQ-ABS_[11-13]-[01-26-05]_rep13;3;S2;;OPAQ;;36140.0;0;T15;;0.0;S35;;5.0;8147;5;ABS;2;22509;0;12046.666666666666;0;5.0;S2-T15-C2-PL-HR-S35-OPAQ-ABS
11;12257;1070.4545454545455;;HR;3;12;;13;11775.0;Ended;1422;15.0;13;20.0;;C2;;116553;4;3;5.0;5.0;5.0;2;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-OPAQ-ABS_[11-13]-[01-26-05]_rep14;119;S2;;OPAQ;;133448.0;0;T15;;0.2;S35;;5.0;12376;33;ABS;11;115131;0;11120.666666666666;3;5.0;S2-T15-C2-PL-HR-S35-OPAQ-ABS
8;8696;1000.875;;HR;1;9;;15;8007.0;Ended;1034;15.0;0;20.0;;C2;;72056;2;3;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-SEM-ABS_[11-12]-[16-57-48]_rep1;65;S2;;SEM;;71787.0;0;T15;;0.6;S35;;5.0;8761;16;ABS;8;71022;0;7976.333333333333;3;5.0;S2-T15-C2-PL-HR-S35-SEM-ABS
11;15692;1291.4166666666667;;HR;5;13;;15;15497.0;Ended;1562;15.0;1;20.0;;C2;;152644;6;4;5.0;5.0;5.0;0;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-SEM-ABS_[11-12]-[16-57-48]_rep2;94;S2;;SEM;;139459.0;1;T15;;0.6;S35;;5.0;15786;50;ABS;12;151082;0;10727.615384615385;3;5.0;S2-T15-C2-PL-HR-S35-SEM-ABS
8;8744;863.25;;HR;1;9;;15;6906.0;Ended;1097;15.0;2;20.0;;C2;;72386;2;3;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-SEM-ABS_[11-12]-[16-57-48]_rep3;78;S2;;SEM;;79952.0;0;T15;;0.6;S35;;5.0;8822;16;ABS;8;71289;0;8883.555555555555;3;5.0;S2-T15-C2-PL-HR-S35-SEM-ABS
2;7915;1237.5;;HR;1;3;;15;2475.0;Ended;290;15.0;3;20.0;;C2;;22396;2;0;5.0;5.0;5.0;1;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-SEM-ABS_[11-12]-[16-57-48]_rep4;3;S2;;SEM;;33053.0;0;T15;;0.0;S35;;5.0;7918;5;ABS;2;22106;0;11017.666666666666;0;5.0;S2-T15-C2-PL-HR-S35-SEM-ABS
12;9616;1205.5;;HR;1;13;;15;14466.0;Ended;1490;15.0;4;20.0;;C2;;106679;2;4;5.0;5.0;5.0;3;Pick all objects that have a printed product label and place them on the floor;2.0;3.0;10.0;PL;S2-T15-C2-PL-HR-S35-SEM-ABS_[11-12]-[16-57-48]_rep5;91;S2;;SEM;;90062.0;0;T15;;0.8;S35;;5.0;9707;20;ABS;12;105189;0;6927.846153846154;4;5.0;S2-T15-C2-PL-HR-S35-SEM-ABS
